1	185	201	1
1	185	202	1
1	186	201	1
1	187	201	1
1	188	197	1
1	187	202	1
1	188	199	1
1	188	201	1
1	189	196	1
1	189	198	1
1	189	199	1
1	188	204	1
1	189	201	1
1	189	202	1
1	243	203	1
1	244	201	1
1	245	202	1
1	245	204	1
1	245	205	1
1	246	244	1
1	249	194	1
1	187	203	2
1	241	202	2
1	242	201	2
1	245	203	2
1	249	243	2
1	240	201	2
1	250	242	2
1	245	242	2
1	188	202	3
1	188	203	3
1	242	203	3
1	248	198	3
1	251	241	3
1	246	205	3
1	246	206	3
1	243	201	3
1	238	204	3
1	245	200	3
2	185	201	2
2	187	203	2
2	243	203	2
2	242	201	2
2	245	203	2
2	245	242	2
2	185	202	3
2	188	202	3
2	188	203	3
2	189	199	3
2	189	201	3
2	242	203	3
2	251	241	3
2	246	206	3
2	243	201	3
2	247	201	3
2	186	201	1
2	188	197	1
2	188	201	1
2	189	196	1
2	245	205	1
2	246	244	1
2	187	201	4
2	187	202	4
2	188	204	4
2	245	204	4
2	248	198	4
2	189	202	5
2	241	202	5
2	249	243	5
2	250	242	5
3	185	202	3
3	186	201	3
3	188	202	3
3	189	199	3
3	188	204	3
3	189	202	3
3	242	203	3
3	246	206	3
3	187	201	4
3	188	197	4
3	187	202	4
3	188	201	4
3	189	196	4
3	248	198	4
3	187	203	2
3	189	201	2
3	245	203	2
3	251	241	2
3	241	202	5
3	249	243	5
3	250	242	5
4	185	202	3
4	186	201	3
4	187	201	3
4	188	197	3
4	187	202	3
4	189	199	3
4	188	204	3
4	189	201	3
4	245	204	3
4	188	202	6
4	242	203	6
4	246	206	6
4	187	203	5
4	241	202	5
4	249	243	5
4	250	242	5
4	245	242	5
5	185	202	3
5	188	197	3
5	187	203	3
5	189	201	3
5	186	201	6
5	188	202	6
5	189	199	6
5	188	204	6
5	246	206	6
5	241	202	5
5	249	243	5
5	250	242	5
5	245	242	5
6	185	202	3
6	186	201	3
6	188	197	3
6	187	203	3
6	188	202	3
6	189	199	3
6	188	204	3
6	189	201	3
6	241	202	5
6	249	243	5
6	250	242	5
6	245	242	5
6	242	202	7
6	243	202	7
7	186	201	3
7	187	203	3
7	188	202	3
7	189	199	3
7	188	204	3
7	241	202	5
7	249	243	5
7	250	242	5
7	245	242	5
8	186	201	3
8	187	203	3
8	188	202	3
8	189	199	3
8	251	241	3
8	242	201	5
8	249	243	5
8	250	242	5
8	245	242	5
8	246	244	8
8	252	244	8
9	186	201	3
9	187	203	3
9	188	202	3
9	242	201	5
9	249	243	5
9	250	242	5
9	245	242	5
10	186	201	3
10	187	203	3
10	188	202	3
10	242	201	5
10	249	243	5
10	250	242	5
10	245	242	5
10	246	245	9
10	251	244	9
11	186	201	3
11	187	203	3
11	188	202	3
11	242	201	5
11	249	243	5
11	250	242	5
11	245	242	5
12	186	201	3
12	187	203	3
12	188	202	3
12	242	201	5
12	245	242	5
12	249	243	10
12	250	242	10
13	186	201	3
13	187	203	3
13	188	202	3
14	186	201	3
14	187	203	3
14	188	202	3
14	242	201	5
14	245	242	5
15	186	201	3
15	188	202	3
15	242	201	5
15	245	242	5
16	186	201	3
16	188	202	3
16	242	201	5
16	245	242	5
17	186	201	3
17	188	202	3
18	186	201	3
18	188	202	3
19	186	201	3
19	188	202	3
19	251	241	7
19	242	202	7
20	186	201	3
20	188	202	3
21	242	201	5
21	245	242	5
22	242	201	5
22	245	242	5
23	242	201	5
23	245	242	5
24	242	201	5
24	245	242	5
25	242	201	5
25	245	242	5
26	242	201	5
26	245	242	5
27	242	201	5
27	245	242	5
32	246	245	9
32	251	244	9
33	246	245	9
33	251	244	9
35	246	245	9
35	251	244	9
37	246	245	9
37	251	244	9
38	246	245	9
38	251	244	9
42	251	241	7
42	242	202	7
43	251	241	7
43	242	202	7
43	243	202	7
44	251	241	7
44	242	202	7
44	243	202	7
45	251	241	7
45	242	202	7
47	242	202	11
47	243	202	11
132	249	242	12
132	258	193	12
133	249	242	12
133	258	193	12
134	249	242	12
134	258	193	12
135	185	201	13
135	185	202	13
135	249	242	12
135	258	193	12
136	185	201	13
136	185	202	13
136	249	242	12
136	258	193	12
137	185	201	13
137	185	202	13
138	185	201	13
138	185	202	13
139	185	201	13
139	185	202	13
140	185	201	13
140	185	202	13
141	185	201	13
141	185	202	13
141	186	201	13
142	185	201	13
142	185	202	13
142	186	201	13
143	185	201	13
143	185	202	13
143	186	201	13
144	185	201	13
144	185	202	13
144	186	201	13
144	185	200	13
145	185	201	13
145	185	202	13
145	186	201	13
145	185	200	13
146	185	201	13
146	185	202	13
146	186	201	13
146	185	200	13
147	185	201	13
147	185	202	13
147	186	201	13
147	185	200	13
148	185	201	13
148	185	202	13
148	186	201	13
148	185	200	13
149	185	201	13
149	185	202	13
149	186	201	13
149	185	200	13
150	185	201	13
150	185	202	13
150	186	201	13
150	185	200	13
151	185	201	13
151	185	202	13
151	186	201	13
151	185	200	13
152	185	201	13
152	185	202	13
152	186	201	13
152	185	200	13
153	185	201	13
153	185	202	13
153	186	201	13
153	185	200	13
154	185	201	13
154	185	202	13
154	186	201	13
154	185	200	13
154	184	201	13
155	185	201	13
155	185	202	13
155	186	201	13
155	185	200	13
156	185	201	13
156	185	202	13
156	186	201	13
156	185	200	13
156	184	201	13
157	185	201	13
157	185	202	13
157	186	201	13
157	185	200	13
157	184	201	13
158	185	201	13
158	185	202	13
158	186	201	13
158	185	200	13
158	184	201	13
159	185	201	13
159	185	202	13
159	186	201	13
159	245	204	13
159	185	200	13
159	184	201	13
159	246	243	14
159	259	192	14
160	185	201	13
160	185	202	13
160	186	201	13
160	185	200	13
160	184	201	13
161	185	201	13
161	185	202	13
161	186	201	13
161	185	200	13
161	184	201	13
162	185	201	13
162	185	202	13
162	186	201	13
162	185	200	13
162	184	201	13
163	185	201	13
163	185	202	13
163	186	201	13
163	185	200	13
163	184	201	13
164	185	201	13
164	185	202	13
164	186	201	13
164	185	200	13
164	184	201	13
164	178	102	13
165	185	201	13
165	185	202	13
165	186	201	13
165	185	200	13
165	184	201	13
165	178	102	13
166	185	201	13
166	185	202	13
166	186	201	13
166	185	200	13
166	184	201	13
166	178	102	13
167	185	201	13
167	185	202	13
167	186	201	13
167	185	200	13
167	184	201	13
167	178	102	13
168	185	201	13
168	185	202	13
168	186	201	13
168	185	200	13
168	184	201	13
168	178	102	13
169	185	201	13
169	185	202	13
169	186	201	13
169	185	200	13
169	184	201	13
169	178	102	13
170	185	201	13
170	186	201	13
170	185	200	13
170	184	201	13
170	178	102	13
171	185	201	13
171	186	201	13
171	184	201	13
171	178	102	13
172	185	201	13
172	186	201	13
172	184	201	13
172	178	102	13
173	185	201	13
173	186	201	13
173	184	201	13
173	178	102	13
174	185	201	13
174	186	201	13
174	184	201	13
174	178	102	13
174	251	245	15
174	252	243	15
175	185	201	13
175	186	201	13
175	184	201	13
175	178	102	13
175	251	245	15
175	252	243	15
176	185	201	13
176	186	201	13
176	184	201	13
176	178	102	13
176	251	245	15
176	252	243	15
177	185	201	13
177	186	201	13
177	184	201	13
177	178	102	13
177	179	102	13
177	251	245	15
177	252	243	15
178	185	201	13
178	186	201	13
178	184	201	13
178	178	102	13
178	179	102	13
178	251	245	15
178	252	243	15
179	185	201	13
179	186	201	13
179	184	201	13
179	178	102	13
179	179	102	13
179	251	245	15
179	252	243	15
180	185	201	13
180	184	201	13
180	178	102	13
180	179	102	13
180	251	245	15
180	252	243	15
181	185	201	13
181	184	201	13
181	178	102	13
181	179	102	13
181	251	245	15
181	252	243	15
182	184	201	13
182	178	102	13
182	179	102	13
182	251	245	15
182	252	243	15
183	178	102	13
183	179	102	13
183	251	245	15
183	252	243	15
184	178	102	13
184	179	102	13
185	178	102	13
185	179	102	13
186	178	102	13
186	179	102	13
187	178	102	13
187	179	102	13
188	178	102	13
188	179	102	13
189	178	102	13
189	179	102	13
189	251	245	15
189	252	243	15
190	178	102	13
190	179	102	13
190	251	245	15
190	252	243	15
191	178	102	13
191	179	102	13
191	251	245	15
191	252	243	15
192	178	102	13
192	179	102	13
193	178	102	13
193	179	102	13
194	178	102	13
194	179	102	13
195	178	102	13
195	179	102	13
196	178	102	13
196	179	102	13
197	178	102	13
197	179	102	13
197	243	202	16
197	241	203	16
198	178	102	13
198	179	102	13
198	243	202	16
198	241	203	16
199	243	202	16
199	241	203	16
223	243	201	17
223	245	243	17
224	243	201	17
224	241	203	17
224	245	243	17
225	243	201	17
225	241	203	17
225	245	243	17
226	243	201	17
226	241	203	17
226	245	243	17
227	243	201	17
227	241	203	17
227	245	243	17
228	243	201	17
228	241	203	17
228	245	243	17
229	243	201	17
229	241	203	17
229	245	243	17
230	243	201	17
230	241	203	17
230	245	243	17
231	243	201	17
231	241	203	17
231	245	243	17
232	243	201	17
232	241	203	17
232	245	243	17
233	243	201	17
233	241	203	17
233	245	243	17
234	243	201	17
234	241	203	17
235	243	201	17
235	241	203	17
236	243	201	17
236	241	203	17
237	243	201	17
237	241	203	17
238	243	201	17
238	241	203	17
239	243	201	17
239	241	203	17
240	243	201	17
240	241	203	17
241	243	201	17
241	241	203	17
241	243	202	18
241	243	200	18
242	243	201	17
242	241	203	17
242	243	202	18
242	243	200	18
243	243	201	17
243	241	203	17
243	243	202	18
243	243	200	18
244	243	201	17
244	241	203	17
244	243	200	17
245	243	201	17
245	241	203	17
245	243	202	18
245	243	200	18
246	243	201	17
246	241	203	17
246	243	202	18
246	243	200	18
247	243	201	17
247	241	203	17
247	245	243	17
247	243	202	18
247	243	200	18
248	243	201	17
248	241	203	17
248	245	243	17
248	243	202	18
248	243	200	18
249	243	201	17
249	241	203	17
249	245	243	17
249	243	202	18
249	243	200	18
250	243	201	17
250	241	203	17
251	243	201	17
251	241	203	17
251	243	202	18
251	243	200	18
252	241	202	19
252	245	243	19
252	243	201	17
252	241	203	17
253	249	242	20
253	240	203	20
253	241	202	19
253	245	243	19
253	243	201	17
253	241	203	17
253	251	244	21
253	252	243	21
254	249	242	20
254	240	203	20
254	241	202	19
254	245	243	19
254	243	201	17
254	241	203	17
254	251	244	21
254	252	243	21
255	249	242	20
255	240	203	20
255	256	199	20
255	241	202	19
255	245	243	19
255	243	201	17
255	241	203	17
255	251	244	21
255	252	243	21
256	249	242	20
256	240	203	20
256	256	199	20
256	241	202	19
256	245	243	19
256	243	201	17
256	241	203	17
256	251	244	21
256	252	243	21
257	249	242	20
257	240	203	20
257	256	199	20
257	241	202	19
257	245	243	19
257	243	201	17
257	241	203	17
257	251	244	21
257	252	243	21
258	249	242	20
258	240	203	20
258	256	199	20
258	241	202	19
258	245	243	19
258	251	244	21
258	252	243	21
259	249	242	20
259	240	203	20
259	256	199	20
259	241	202	19
259	245	243	19
259	243	201	17
259	241	203	17
259	251	244	21
259	252	243	21
260	249	242	20
260	240	203	20
260	256	199	20
260	241	202	19
260	245	243	19
260	251	244	21
260	252	243	21
261	249	242	20
261	240	203	20
261	256	199	20
261	241	202	19
261	245	243	19
261	243	201	17
261	241	203	17
261	251	244	21
261	252	243	21
262	249	242	20
262	240	203	20
262	241	202	19
262	245	243	19
262	251	244	21
262	252	243	21
263	249	242	20
263	240	203	20
263	241	202	19
263	245	243	19
263	251	244	21
263	252	243	21
264	249	242	20
264	240	203	20
264	241	202	19
264	245	243	19
264	251	244	21
264	252	243	21
265	249	242	20
265	240	203	20
265	241	202	19
265	245	243	19
265	252	244	21
265	251	244	21
265	252	243	21
266	249	242	20
266	240	203	20
266	241	202	19
266	245	243	19
266	252	244	21
266	251	244	21
266	252	243	21
267	249	242	20
267	240	203	20
267	241	202	19
267	245	243	19
267	251	244	21
267	252	243	21
268	249	242	20
268	240	203	20
268	241	202	19
268	245	243	19
268	251	244	21
268	252	243	21
269	249	242	20
269	240	203	20
269	241	202	19
269	245	243	19
269	251	244	21
269	252	243	21
270	249	242	20
270	240	203	20
270	241	202	19
270	245	243	19
270	251	244	21
270	252	243	21
271	249	242	20
271	240	203	20
271	256	199	20
271	241	202	19
271	245	243	19
272	249	242	20
272	240	203	20
272	241	202	19
272	245	243	19
273	249	242	20
273	240	203	20
273	241	202	19
273	245	243	19
273	251	244	21
273	252	243	21
274	249	242	20
274	240	203	20
274	241	202	19
274	241	203	19
274	245	243	19
274	251	244	21
274	252	243	21
275	249	242	20
275	240	203	20
275	241	202	19
275	241	203	19
275	245	243	19
275	251	244	21
275	252	243	21
276	249	242	20
276	240	203	20
276	256	199	20
276	241	202	19
276	241	203	19
276	245	243	19
277	249	242	20
277	240	203	20
277	256	199	20
277	241	202	19
277	245	243	19
278	249	242	20
278	240	203	20
278	256	199	20
278	241	202	19
278	245	243	19
279	249	242	20
279	240	203	20
279	256	199	20
279	241	202	19
279	245	243	19
280	249	242	20
280	240	203	20
280	256	199	20
280	241	202	19
280	245	243	19
281	249	242	20
281	240	203	20
281	256	199	20
281	241	202	19
281	245	243	19
281	249	243	22
281	244	243	22
281	244	244	22
282	249	242	20
282	240	203	20
282	256	199	20
282	244	243	20
282	241	202	19
282	241	203	19
282	245	243	19
282	249	243	22
282	244	244	22
282	249	244	22
282	249	245	23
282	254	200	23
283	244	243	24
283	240	202	24
283	249	242	20
283	240	203	20
283	256	199	20
283	241	202	19
283	241	203	19
283	245	243	19
283	249	243	22
283	244	244	22
283	249	244	22
283	249	245	23
283	254	200	23
284	249	243	22
284	244	243	22
284	244	244	22
284	249	244	22
284	240	202	22
284	249	242	20
284	252	243	20
284	240	203	20
284	256	199	20
284	241	202	19
284	241	203	19
284	245	243	19
284	249	245	23
284	254	200	23
285	249	242	20
285	240	203	20
285	256	199	20
285	244	243	20
285	240	202	20
285	241	202	19
285	241	203	19
285	245	243	19
285	249	243	22
285	244	244	22
285	249	244	22
285	255	197	22
285	249	245	23
285	254	200	23
286	244	243	22
286	244	244	22
286	249	244	22
286	240	202	22
286	255	197	22
286	249	242	20
286	252	243	20
286	240	203	20
286	256	199	20
286	241	202	19
286	249	243	19
286	241	203	19
286	245	243	19
286	240	204	19
286	249	245	23
286	254	200	23
287	249	242	20
287	252	243	20
287	240	203	20
287	256	199	20
287	249	243	19
287	240	204	19
287	241	202	25
287	241	203	25
287	245	243	25
287	248	243	25
287	244	243	22
287	244	244	22
287	249	244	22
287	255	197	22
288	249	242	20
288	252	243	20
288	240	203	20
288	256	199	20
288	241	202	25
288	241	203	25
288	245	243	25
288	249	243	22
288	244	243	22
288	244	244	22
288	249	244	22
288	255	197	22
289	249	242	20
289	252	243	20
289	240	203	20
289	244	243	20
289	244	244	20
289	241	202	25
289	249	243	25
289	241	203	25
289	245	243	25
289	249	244	22
289	255	197	22
289	249	245	23
289	254	200	23
290	249	242	20
290	252	243	20
290	240	203	20
290	256	199	20
290	241	202	25
290	241	203	25
290	245	243	25
290	249	243	22
290	244	243	22
290	244	244	22
290	249	244	22
290	255	197	22
291	249	242	20
291	240	203	20
291	256	199	20
291	244	243	20
291	241	202	25
291	249	243	25
291	241	203	25
291	245	243	25
291	244	244	22
291	249	244	22
291	255	197	22
292	249	242	20
292	240	203	20
292	244	243	20
292	241	202	25
292	249	243	25
292	241	203	25
292	245	243	25
292	244	244	22
292	249	244	22
292	255	197	22
293	249	242	20
293	240	203	20
293	256	199	20
293	244	243	20
293	241	202	25
293	249	243	25
293	241	203	25
293	245	243	25
293	244	244	22
293	249	244	22
293	249	245	22
293	255	197	22
294	249	242	20
294	240	203	20
294	256	199	20
294	244	243	20
294	241	202	25
294	249	243	25
294	241	203	25
294	245	243	25
294	244	244	22
294	249	244	22
294	249	245	22
295	249	242	20
295	240	203	20
295	256	199	20
295	244	243	20
295	241	202	25
295	249	243	25
295	241	203	25
295	245	243	25
295	244	244	22
295	249	244	22
295	249	245	22
296	249	242	20
296	240	203	20
296	256	199	20
296	244	243	20
296	241	202	25
296	249	243	25
296	241	203	25
296	245	243	25
296	244	244	22
296	249	244	22
296	249	245	22
296	251	244	21
296	252	243	21
297	249	242	20
297	240	203	20
297	256	199	20
297	244	243	20
297	241	202	25
297	241	203	25
297	245	243	25
297	248	243	25
297	249	243	22
297	244	244	22
297	249	244	22
297	249	245	22
297	251	244	21
297	252	243	21
298	249	242	20
298	240	203	20
298	244	243	20
298	241	202	25
298	249	243	25
298	241	203	25
298	245	243	25
298	244	244	22
298	249	244	22
298	249	245	22
299	249	242	20
299	240	203	20
299	244	243	20
299	241	202	25
299	249	243	25
299	241	203	25
299	245	243	25
299	244	244	22
299	249	244	22
299	249	245	22
300	249	242	20
300	240	203	20
300	244	243	20
300	241	202	25
300	249	243	25
300	243	201	25
300	241	203	25
300	245	243	25
300	244	244	22
300	249	244	22
300	249	245	22
301	249	242	20
301	240	203	20
301	244	243	20
301	249	243	25
301	243	201	25
301	241	203	25
301	245	243	25
301	244	244	22
301	249	244	22
301	249	245	22
301	251	244	21
301	252	243	21
302	249	242	20
302	240	203	20
302	244	243	20
302	249	243	25
302	243	201	25
302	241	203	25
302	245	243	25
302	244	244	22
302	249	244	22
302	249	245	22
302	251	244	21
302	252	243	21
303	249	242	20
303	240	203	20
303	244	243	20
303	243	201	25
303	241	203	25
303	245	243	25
303	244	244	22
303	249	244	22
303	249	245	22
303	249	243	21
303	251	244	21
303	252	243	21
304	249	242	20
304	240	203	20
304	244	243	20
304	249	243	25
304	243	201	25
304	241	203	25
304	245	243	25
304	244	244	22
304	249	244	22
304	249	245	22
304	251	244	21
304	252	243	21
305	249	242	20
305	240	203	20
305	244	243	20
305	249	243	25
305	251	244	25
305	252	243	25
305	241	203	25
305	245	243	25
305	244	244	22
305	249	244	22
305	249	245	22
306	249	242	20
306	240	203	20
306	243	201	17
306	241	203	17
306	244	243	17
306	249	243	25
306	245	243	25
306	252	244	21
306	251	244	21
306	252	243	21
307	249	242	20
307	240	203	20
307	243	201	17
307	241	203	17
307	244	243	17
307	249	243	25
307	245	243	25
307	252	244	21
307	251	244	21
307	252	243	21
308	249	242	20
308	240	203	20
308	249	243	25
308	245	243	25
308	252	244	21
308	251	244	21
308	252	243	21
309	249	242	20
309	240	203	20
309	249	243	25
309	245	243	25
309	244	244	25
309	251	244	21
309	252	243	21
310	249	242	20
310	240	203	20
310	249	243	25
310	245	243	25
310	244	244	25
311	242	202	20
311	249	242	20
311	240	203	20
311	249	243	25
311	245	243	25
311	244	244	25
312	242	202	20
312	240	203	20
312	249	243	25
312	245	243	25
312	244	244	25
312	251	244	21
312	252	243	21
313	242	202	20
313	240	203	20
313	249	243	25
313	245	243	25
313	244	244	25
313	251	244	21
313	252	243	21
314	242	202	20
314	240	203	20
314	249	243	25
314	245	243	25
314	244	244	25
314	251	244	21
314	252	243	21
315	242	202	20
315	240	203	20
315	249	243	25
315	245	243	25
315	244	244	25
315	251	244	21
315	252	243	21
316	242	202	20
316	240	203	20
316	249	243	25
316	245	243	25
316	244	244	25
316	251	244	21
316	252	243	21
317	242	202	20
317	249	242	20
317	240	203	20
317	249	243	25
317	252	243	25
317	245	243	25
317	244	244	25
318	242	202	20
318	249	242	20
318	240	203	20
318	249	243	25
318	252	243	25
318	245	243	25
318	244	244	25
319	242	202	20
319	249	242	20
319	240	203	20
319	249	243	25
319	245	243	25
319	244	244	25
319	251	244	21
319	252	243	21
320	242	202	20
320	249	242	20
320	240	203	20
320	241	203	17
320	244	243	17
320	249	243	25
320	252	243	25
320	245	243	25
320	244	244	25
321	242	202	20
321	240	203	20
321	249	243	25
321	252	243	25
321	245	243	25
321	244	244	25
322	242	202	20
322	240	203	20
322	249	242	17
322	241	203	17
322	249	243	25
322	252	243	25
322	245	243	25
322	244	244	25
323	249	243	25
323	252	243	25
323	245	243	25
323	244	244	25
323	239	203	25
323	242	202	20
323	240	203	20
323	249	242	17
323	241	203	17
324	242	202	20
324	240	203	20
324	249	243	25
324	245	243	25
325	242	202	20
325	240	203	20
325	249	242	17
325	241	203	17
